City,State,Mean,Median,Stdev
Barrington,IL,143474.0,142459.0,79500.0
Barrington,NH,81351.0,52174.0,62596.0
Barrington,RI,131964.5,192257.5,75974.5
Barrow,AK,94285.0,78124.0,70054.0
Barry,IL,30571.0,24813.0,25852.0
Barryton,MI,44899.0,35179.0,37373.0
Barstow,CA,50790.333333333336,43055.333333333336,38058.333333333336
Bartelso,IL,84618.0,83031.0,51838.0
Bartlesville,OK,63671.6,91699.6,48796.6
Bartlett,IL,90841.0,217790.0,55964.666666666664
Bartlett,TN,87462.33333333333,139553.33333333334,52569.333333333336
Barto,PA,87321.5,300000.0,56299.5
Barton,AR,20112.0,14342.0,16916.0
Barton,VT,50979.0,50952.0,41327.0
Bartonsville,PA,64873.0,45469.0,53158.0
Bartonville,IL,62173.0,53138.0,48761.0
Bartow,FL,31427.0,27682.0,21907.0
Basalt,CO,98517.0,79677.0,69286.0
Basking Ridge,NJ,113895.0,230682.66666666666,67714.33333333333
Bassett,VA,35291.0,25954.0,30814.0
Bassfield,MS,33148.0,25190.0,27181.0
Bastrop,LA,47418.666666666664,33411.0,45266.0
Bastrop,TX,65984.66666666667,54672.333333333336,50241.333333333336
Batavia,IL,98022.0,85932.66666666667,61744.666666666664
Batavia,NY,45681.666666666664,36806.0,34857.333333333336
Batavia,OH,59723.2,51310.8,43996.8
Batchelor,LA,42879.0,32747.0,33420.0
Batesburg-leesville,SC,39967.0,26426.0,36156.0
Batesville,AR,46262.0,37076.0,38815.0
Bath,ME,60838.0,45930.0,51693.0
Bath,MI,40993.0,35944.0,28414.0
Bath,NY,43193.5,37300.5,33268.0
Bath,PA,64017.0,59828.0,39015.0
Baton Rouge,LA,58993.171428571426,69642.31428571428,42751.25714285715
Battle Creek,MI,57822.153846153844,65382.53846153846,40754.61538461538
Battle Creek,NE,69911.0,64089.0,45583.0
Battle Ground,IN,94781.0,87238.0,61715.0
Battle Ground,WA,69981.66666666667,63073.666666666664,46000.333333333336
Battle Lake,MN,64311.5,52548.5,51843.5
Battleboro,NC,90341.0,69967.0,62125.0
Battlefield,MO,66960.0,62012.0,40055.0
Bauxite,AR,41559.0,36227.0,29635.0
Baxley,GA,43261.5,32205.75,38271.0
Baxter,MN,29082.0,21807.0,24679.0
Baxter,TN,48590.5,37261.5,44129.5
Baxter Springs,KS,53538.5,49119.5,35770.5
Bay,AR,45468.0,37685.0,32211.0
Bay City,MI,44849.857142857145,33964.57142857143,35451.28571428572
Bay City,TX,68439.0,64415.5,45105.0
Bay Harbor Islands,FL,127157.66666666667,116603.66666666667,87962.0
Bay Head,NJ,119923.0,112255.0,79773.0
Bay Minette,AL,36474.0,24377.0,31702.0
Bay Point,CA,78622.5,161086.0,55565.5
Bay Shore,NY,90761.75,75221.5,64901.25
Bay Springs,MS,40609.0,28545.0,41488.0
Bay St Louis,MS,54651.0,47338.0,44987.0
Bay St. Louis,MS,56160.0,37595.0,49350.0
Bay Village,OH,87387.0,199858.5,49744.0
Bayamon,PR,31181.956521739132,23947.391304347828,27125.91304347826
Bayonne,NJ,51429.857142857145,40707.71428571428,40112.142857142855
Bayou La Batre,AL,25023.5,17573.5,21894.0
Bayport,NY,101016.0,82402.5,69668.0
Bayside,NY,72475.875,139716.5,47889.875
Baytown,TX,65114.666666666664,79781.11111111111,52340.88888888889
Bayville,NJ,113761.5,202322.0,52251.5
Bayville,NY,120921.0,103254.0,77768.0
Beach Haven,NJ,0.0,0.0,0.0
Beach Park,IL,94101.0,88466.0,47165.0
Beachwood,NJ,87354.0,72058.0,58363.0
Beachwood,OH,106161.0,92349.0,63315.0
Beacon,NY,79365.0,140743.66666666666,53291.666666666664
Beacon Falls,CT,81536.0,79863.0,49644.0
Beale Afb,CA,32499.0,300000.0,1826.0
Bealeton,VA,92289.66666666667,82551.66666666667,54851.0
Beallsville,OH,53539.0,54157.0,28849.0
Bear,DE,102027.0,95612.0,58627.0
Bear Lake,MI,58700.0,50406.0,37840.0
Bear River City,UT,64591.0,53818.0,43907.5
Beardstown,IL,67360.0,300000.0,45398.0
Beasley,TX,89667.0,65062.0,68785.0
Beatrice,NE,43404.666666666664,125282.66666666667,32332.333333333332
Beattyville,KY,34528.0,29776.0,30530.0
Beaufort,NC,55510.0,40989.0,54078.0
Beaufort,SC,64788.333333333336,97061.5,45996.666666666664
Beaumont,CA,53361.25,42862.0,39982.5
Beaumont,MS,43639.0,28580.0,40054.0
Beaumont,TX,39811.21428571428,80790.5,29304.35714285714
Beaver,OH,36734.0,21950.0,38407.0
Beaver,PA,79427.0,69121.0,58745.0
Beaver Dam,KY,45807.0,38878.0,39536.0
Beaver Dam,WI,68280.75,58235.5,48587.75
Beaver Falls,PA,58220.0,47840.5,44101.25
Beaver Island,MI,56784.0,45780.0,44611.0
Beavercreek,OH,85548.0,146081.33333333334,51185.666666666664
Beavercreek,OR,92534.0,83303.0,61507.0
Beaverton,MI,47477.0,36773.0,42273.0
Beaverton,OR,77326.35714285714,130753.64285714286,50075.21428571428
Becket,MA,73612.0,64745.0,52526.0
Beckley,WV,45882.0,26672.5,51343.5
Bedford,IA,70139.0,56427.0,53573.0
Bedford,IN,46885.0,38563.5,34196.5
Bedford,MA,136709.0,122331.0,77072.0
Bedford,NH,123333.0,104997.0,85273.0
Bedford,OH,77500.25,119477.75,54474.75
Bedford,PA,53794.0,33041.0,44967.0
Bedford,TX,79670.66666666667,141465.66666666666,46181.0
Bedford,VA,47841.0,37426.5,42046.0
Bedford Hills,NY,54908.0,42139.5,35320.5
Bedford Park,IL,68251.0,300000.0,44751.0
Beebe,AR,70523.66666666667,60689.0,51031.666666666664
Beech Grove,IN,51950.666666666664,127353.33333333333,42940.0
Beecher,IL,84528.0,66962.0,57511.0
Beeville,TX,49061.0,46535.0,33257.666666666664
Beggs,OK,39544.0,30077.0,34196.0
Bel Air,MD,88717.6,155854.8,56915.4
Belcamp,MD,103136.25,97389.5,68316.5
Belcourt,ND,80827.0,300000.0,48394.0
Belden,MS,54439.666666666664,40468.0,51529.333333333336
Belding,MI,54233.5,163906.0,42168.0
Belen,NM,43970.0,33773.25,34920.0
Belfair,WA,64999.0,177225.5,37542.0
Belfast,ME,60604.0,46992.0,56454.0
Belfast,NY,51894.0,50465.0,43347.0
Belfry,KY,43191.0,43290.0,13535.0
Belgrade,MT,60583.0,60389.0,43177.0
Belington,WV,55720.5,52170.0,37282.5
Bell,CA,47286.0,46398.0,32355.0
Bell City,MO,45498.0,35120.0,38310.0
Bell Gardens,CA,54055.0,46074.25,39564.5
Bella Vista,AR,66073.0,58354.5,44910.0
Bella Vista,CA,64201.0,53157.0,48844.5
Bellaire,MI,50147.0,37585.0,41586.0
Bellaire,OH,67958.5,57535.5,49163.0
Bellaire,TX,97232.0,162023.0,57547.0
Bellbrook,OH,79893.0,68121.0,62208.0
Belle,WV,45664.0,41165.0,34484.0
Belle Chasse,LA,59798.5,165624.5,41453.5
Belle Fourche,SD,40522.0,34414.0,37527.0
Belle Glade,FL,50462.5,42417.25,40787.25
Belle Isle,FL,86841.0,67820.0,67824.0
Belle Plaine,IA,63527.5,48076.0,48743.5
Belle Plaine,KS,58710.0,50344.0,42313.0
Belle Vernon,PA,45255.0,29148.0,41073.0
Bellefontaine,OH,51386.25,112141.75,38908.75
Bellefonte,PA,60027.5,50622.0,42751.5
Bellerose,NY,71496.0,52667.0,66603.0
Belleview,FL,43499.5,30235.5,38137.5
Belleville,IL,64304.42857142857,156349.2857142857,49759.142857142855
Belleville,KS,49812.5,41219.5,41509.0
Belleville,MI,61483.666666666664,44810.666666666664,49965.0
Belleville,NJ,75256.5,125133.25,52038.75
Belleville,PA,56721.0,42911.0,42354.0
Belleville,WI,88664.0,79393.0,53867.0
Bellevue,IA,61624.0,47674.0,49322.0
Bellevue,KY,78257.0,53934.0,63557.0
Bellevue,MI,51809.0,43473.0,38369.0
Bellevue,NE,66586.57142857143,123008.57142857143,42842.57142857143
Bellevue,WA,120660.57142857143,135474.64285714287,71368.07142857143
Bellflower,CA,72411.44444444444,85877.88888888889,49910.77777777778
Bellingham,MA,105102.0,300000.0,59315.0
Bellingham,WA,68421.18181818182,78474.90909090909,51148.09090909091
Bellmawr,NJ,65010.0,58826.0,46367.0
Bellmore,NY,145410.0,216687.0,71892.5
Bellows Falls,VT,44911.0,300000.0,35325.0
Bells,TN,48841.0,40637.0,35011.0
Bells,TX,59187.0,46459.0,48501.0
Bellville,TX,93033.0,77358.0,68387.0
Bellwood,IL,73287.0,300000.0,35835.0
Bellwood,PA,72652.0,70015.0,47584.0
Belmond,IA,48765.0,38868.0,38988.0
Belmont,CA,86987.0,63839.5,71786.0
Belmont,MA,142314.66666666666,138354.33333333334,73809.0
Belmont,MS,30114.0,22070.0,25617.0
Belmont,NC,63941.5,37434.5,62812.5
Belmont,NY,46554.0,39086.0,35590.0
Belmont,OH,46602.0,36172.0,36344.0
Belmont,WV,62243.0,43709.0,50883.0
Beloit,WI,49638.25,40045.0,37388.5
Belpre,OH,46204.0,30758.5,39709.0
Belton,MO,60077.0,52299.0,38595.333333333336
Belton,SC,32658.0,19265.0,35976.0
Belton,TX,67553.33333333333,56291.0,45732.0
Beltsville,MD,79275.0,65108.666666666664,56608.333333333336
Belvedere,SC,48706.0,39549.0,41119.0
Belvidere,IL,59932.333333333336,50325.333333333336,46169.333333333336
Belvidere,NJ,67493.0,300000.0,37546.0
Belview,MN,37221.5,31914.5,24640.0
Belzoni,MS,35156.0,27269.0,29251.0
Bement,IL,67819.5,54305.5,52303.0
Bemidji,MN,60607.25,55046.5,39713.0
Ben Bolt,TX,81261.0,66295.0,72605.0
Ben Lomond,CA,83248.0,66165.33333333333,62426.0
Bena,MN,48840.0,167342.5,37547.0
Bend,OR,64329.42857142857,87141.42857142857,47044.71428571428
Bendersville,PA,75663.0,181151.5,59224.5
Benicia,CA,89735.66666666667,148597.0,52404.333333333336
Benjamin,TX,45731.0,35319.5,39944.0
Benkelman,NE,59577.0,42902.0,54263.0
Bennet,NE,93771.0,77128.0,66898.0
Bennett,CO,86402.0,72265.0,60946.5
Bennett,NC,39131.0,32792.0,27602.0
Bennettsville,SC,46838.0,39493.0,34961.0
Bennington,VT,55777.0,45293.75,42081.0
Benoit,MS,23921.0,19262.0,22445.0
Bensalem,PA,67818.6,107074.0,48524.2
Bensenville,IL,77847.5,182811.0,60510.0
Benson,AZ,48145.0,43357.0,27442.0
Benson,NC,67164.5,175786.0,53868.0
Bentleyville,PA,62646.333333333336,51514.666666666664,49336.333333333336
Benton,AR,57830.5,110426.5,44224.5
Benton,CA,72792.0,64809.5,43242.5
Benton,IL,49511.0,37766.0,38358.0
Benton,KY,31804.0,30220.0,20870.0
Benton,ME,69000.0,53465.0,56188.0
Benton,PA,58147.0,48596.0,44264.0
Benton,TN,60651.0,43653.0,44511.0
Benton City,WA,76520.5,187601.5,48213.0
Benton Harbor,MI,29720.25,22817.75,22848.75
Bentonia,MS,28333.0,300000.0,3696.0
Bentonville,AR,88334.33333333333,154319.66666666666,46379.666666666664
Benzonia,MI,50498.5,40235.5,40592.0
Berea,KY,48847.5,39655.5,36003.0
Berea,OH,71704.5,181769.0,46831.5
Beresford,SD,65526.0,52848.0,48386.0
Bergenfield,NJ,90998.66666666667,160277.0,60657.0
Bergholz,OH,61463.0,71351.0,43239.0
Berkeley,CA,103222.1,90893.4,72681.8
Berkeley,IL,47445.0,35043.0,36211.0
Berkeley,MO,48849.333333333336,123802.66666666667,34390.333333333336
Berkeley Hts,NJ,156657.0,165438.0,77658.0
Berkeley Lake,GA,66969.0,44528.0,59223.0
Berkeley Springs,WV,62284.0,40677.0,55008.0
Berkley,MI,72531.0,66125.0,52188.5
Berlin,CT,83663.0,78424.0,59335.0
Berlin,MD,67197.75,55214.75,53224.75
Berlin,NH,36446.0,31006.0,26429.0
Berlin,NJ,89152.0,78483.0,65643.0
Berlin,PA,62072.0,48417.0,50802.0
Berlin,VT,75701.0,58149.0,59727.0
Bermuda Dunes,CA,77483.0,61564.0,64261.5
Bernalillo,NM,71192.0,65870.0,53476.0
Bernard,IA,62414.0,55109.0,39634.0
Bernardston,MA,73433.0,66948.0,45100.0
Bernardsville,NJ,134879.0,120693.0,80716.0
Berne,IN,37924.0,37991.0,23761.0
Bernie,MO,60836.0,51092.0,44047.0
Bernville,PA,68053.0,60210.0,45086.5
Berrien Springs,MI,60076.0,56489.0,36526.0
Berry,AL,54116.0,32380.0,54325.0
Berry Creek,CA,52817.0,37075.0,46973.0
Berryville,AR,44546.0,26266.0,50675.0
Berryville,VA,84912.0,69550.5,66370.0
Berthoud,CO,96932.5,86088.0,66207.5
Berwick,LA,80366.0,68375.0,63645.0
Berwick,PA,53762.5,110317.25,38420.25
Berwyn,IL,76189.0,164177.6,52522.4
Berwyn,PA,158724.0,174222.0,87611.0
Berwyn Heights,MD,88635.0,83693.5,54122.5
Beryl,UT,69042.0,53976.5,61470.0
Bessemer,AL,52322.57142857143,115705.85714285714,38230.71428571428
Bessemer,MI,51134.0,37334.0,43961.0
Bessemer,PA,60646.0,51899.0,46261.0
Bessemer City,NC,49269.0,41252.0,39204.0
Bethalto,IL,74164.5,64077.0,47215.5
Bethany,CT,109823.0,199154.5,67837.5
Bethany,MO,51578.0,40913.0,39275.0
Bethany,OK,52026.75,42305.5,37149.5
Bethel,AK,90822.0,72540.0,71288.0
Bethel,CT,87168.0,187735.5,57438.5
Bethel,ME,64139.0,54101.0,47807.0
Bethel,OH,47392.0,39823.0,34944.0
Bethel,PA,71868.0,60515.0,52683.0
Bethel Park,PA,87627.6,120850.8,59501.6
Bethesda,MD,160056.8,218528.3,79014.3
Bethlehem,GA,55936.0,130482.33333333333,38958.666666666664
Bethlehem,NH,56566.0,46258.0,49354.0
Bethlehem,PA,69758.83333333333,138517.66666666666,47680.666666666664
Bethpage,NY,118079.0,300000.0,66129.66666666667
Bethpage,TN,64758.5,50509.0,49213.0
Bethune,CO,43753.0,40224.0,25512.0
Betsy Layne,KY,45246.0,32396.0,36646.0
Bettendorf,IA,92486.0,208722.0,56128.0
Bettsville,OH,63990.0,172087.0,43167.0
Beulaville,NC,51912.0,34938.0,59078.0
Beverly,MA,90636.5,124445.0,69922.75
Beverly,WV,65007.0,53609.0,49043.0
Beverly Hills,CA,111655.66666666667,107378.66666666667,76483.66666666667
Beverly Hills,MI,100432.5,91474.5,63093.5
Bexley,OH,124349.0,110140.0,92514.0
Bicknell,IN,63607.0,300000.0,32643.0
Biddeford,ME,74229.66666666667,136211.33333333334,50905.666666666664
Biddle,MT,67435.0,300000.0,28563.0
Bieber,CA,54602.0,300000.0,32641.0
Big Bay,MI,72972.0,48589.0,68023.0
Big Bear Lake,CA,57474.0,47816.0,53582.0
Big Bend,CA,29530.0,19739.0,22104.0
Big Bend,WI,84263.0,71673.0,57467.0
Big Creek,CA,91840.0,300000.0,48267.0
Big Flats,NY,76579.0,300000.0,42277.0
Big Lake,MN,74574.5,66618.5,47366.0
Big Rapids,MI,44033.0,31234.0,35809.0
Big Rock,TN,0.0,0.0,0.0
Big Sandy,TN,53931.0,42900.0,47964.0
Big Spring,TX,65292.666666666664,48141.666666666664,51461.0
Big Stone City,MN,53519.0,51403.5,38321.5
Big Timber,MT,61894.0,50294.0,50702.0
Bigfork,MT,67725.5,56552.5,52044.0
Billerica,MA,108409.0,104211.33333333333,63601.666666666664
Billings,MT,55707.916666666664,89123.41666666667,38548.416666666664
Biloxi,MS,52263.125,74818.5,40949.25
Binger,OK,47944.0,33059.0,43360.0
Binghamton,NY,49793.75,81882.75,36465.583333333336
Binghamton,PA,49310.0,43728.0,35446.0
Birch River,WV,43067.0,38804.0,32412.0
Birch Run,MI,58585.0,42829.0,48966.0
Birchwood,TN,72232.5,63414.5,50138.0
Birchwood,WI,75419.0,62550.0,58173.0
Bird Island,MN,55555.0,43506.0,48016.0
Birdsboro,PA,75694.0,62800.333333333336,54820.666666666664
Birmingham,AL,48808.166666666664,46903.27777777778,36507.833333333336
Birmingham,MI,127330.66666666667,183095.66666666666,68382.66666666667
Bishop,CA,91625.0,84997.0,51673.0
Bishop,GA,84343.0,72681.0,61351.0
Bishopville,SC,55455.0,45853.0,45138.0
Bismarck,MO,36624.5,29584.0,27747.0
Bismarck,ND,63028.166666666664,89057.0,40862.5
Bixby,OK,96586.0,81741.0,64500.5
Blachly,OR,59446.0,57533.0,36452.0
Black Diamond,WA,101556.5,78633.0,73077.5
Black Earth,WI,100887.0,85216.0,63723.0
Black River,NY,91861.0,179950.5,39816.5
Black River Falls,WI,51554.0,41979.0,41376.0
Blackey,KY,21435.0,16430.0,21219.0
Blackfoot,ID,62447.0,131174.33333333334,44919.0
Blacksburg,VA,48607.4,29092.8,48259.6
Blackshear,GA,55367.0,48649.0,40241.0
Blackstone,VA,54073.0,39944.0,40068.0
Blacksville,PA,64306.0,54193.0,43417.0
Blackwell,OK,53270.0,35860.0,48039.0
Blackwood,NJ,97140.0,203387.5,66956.0
Bladenboro,NC,44886.5,32643.0,38839.5
Bladensburg,MD,54732.5,42695.5,45516.0
Bladensburg,OH,57366.0,40412.0,49460.0
Blaine,KY,47869.0,25714.0,49757.5
Blaine,MN,74418.5,69889.0,45722.666666666664
Blaine,WA,62266.0,45430.0,48092.0
Blair,NE,63200.0,42484.0,39852.0
Blair,SC,43347.0,29863.0,39196.0
Blair,WI,47129.0,36884.0,36932.0
Blairs,VA,47603.0,35071.0,35729.0
Blairstown,NJ,103456.0,300000.0,54728.0
Blairsville,GA,50226.0,40735.5,42174.5
Blairsville,PA,60279.0,300000.0,44119.0
Blakely,GA,35042.0,25098.0,28357.0
Blanchard,OK,74274.0,300000.0,52281.0
Blanchester,OH,74492.0,64467.0,42863.0
Blanco,TX,69478.0,44979.0,58323.0
Bland,MO,58320.0,52116.5,39868.0
Bland,VA,54243.0,42171.0,42098.0
Blandon,PA,80440.5,189309.0,49938.0
Blasdell,NY,64622.0,59795.0,40650.0
Blauvelt,NY,121606.66666666667,162618.66666666666,77883.66666666667
Bledsoe,KY,34891.0,27311.0,25924.0
Blessing,TX,28652.0,21174.0,27090.0
Blissfield,MI,59975.0,50484.0,40694.0
Block Island,RI,76518.0,300000.0,37282.0
Blocksburg,CA,24830.0,300000.0,14770.0
Bloomdale,OH,55352.5,44286.0,43534.0
Bloomer,WI,64125.0,61378.0,41062.0
Bloomfield,CT,81403.66666666667,73610.33333333333,50811.666666666664
Bloomfield,IA,52793.0,48186.0,36912.0
Bloomfield,IN,63985.0,172238.5,45827.0
Bloomfield,KY,68120.0,300000.0,61760.0
Bloomfield,MO,46179.0,40753.0,36494.0
Bloomfield,NJ,92231.2,155083.6,66154.8
Bloomfield,NM,74755.33333333333,66320.66666666667,50238.666666666664
Bloomfield,NY,66570.0,61636.0,43978.0
Bloomfield Hills,MI,135910.5,123833.25,80415.5
Blooming Prairie,MN,0.0,0.0,0.0
Bloomingdale,IL,80102.5,73019.0,49843.5
Bloomingdale,MI,67641.0,51629.0,57056.0
Bloomingdale,NJ,90333.0,77810.0,57043.0
Bloomington,CA,58987.5,48679.5,41295.0
Bloomington,IL,55623.42857142857,76279.71428571429,39242.71428571428
Bloomington,IN,59621.083333333336,67424.75,47429.25
Bloomington,MN,82525.11111111111,165579.11111111112,54277.0
Bloomington,WI,65018.0,59793.0,41512.0
Bloomsburg,PA,50407.333333333336,31415.333333333332,50159.333333333336
Bloomsdale,MO,53938.0,42664.0,44564.0
Blossom,TX,57650.0,42300.0,50643.0
Blountsville,AL,47717.0,30660.0,46395.0
Blountville,TN,65982.5,174503.5,50008.0
Blue Bell,PA,131882.5,300000.0,67613.0
Blue Earth,MN,78201.0,65767.0,53355.0
Blue Eye,MO,53682.0,42235.0,44778.0
Blue Hill,ME,68321.0,56633.0,50845.0
Blue Island,IL,44384.25,99595.5,36230.0
Blue Point,NY,90711.0,82896.0,69695.0
Blue Rapids,KS,47318.0,40587.0,35911.0
Blue Ridge,GA,46424.5,37675.5,34718.0
Blue Ridge,TX,79883.0,68382.0,62503.0
Blue Ridge,VA,64300.0,56744.0,53939.0
Blue Springs,MO,80676.25,68780.75,50390.75
Bluefield,VA,46576.0,42025.0,31080.0
Bluefield,WV,44778.0,32217.0,40122.5
Bluff City,TN,61196.5,49946.5,46386.5
Bluffton,IN,48832.333333333336,39583.333333333336,35194.0
Bluffton,SC,84855.0,132220.0,56823.666666666664
Bluford,IL,60001.0,51688.0,42544.0
Blythe,CA,51489.0,38025.0,43668.5
Blythe,GA,59143.0,41719.0,52530.0
Blytheville,AR,47028.333333333336,36149.333333333336,34351.0
Blythewood,SC,91527.33333333333,76702.0,61128.666666666664
Boaz,AL,77080.0,60413.0,61358.0
Bobtown,PA,53028.0,37032.0,40397.0
Boca Grande,FL,91865.5,203241.5,46939.5
Boca Raton,FL,87731.0,96880.68181818182,63247.13636363636
Bodega Bay,CA,32499.0,300000.0,1826.0
Boerne,TX,94028.0,192055.25,67264.75
Bogalusa,LA,31565.0,21527.666666666668,31159.666666666668
Bogata,TX,48109.0,40454.0,43154.0
Bogota,NJ,110861.0,90459.0,71580.0
Bohemia,NY,112217.0,300000.0,69902.0
Boiceville,NY,72089.0,64065.0,52065.0
Boiling Springs,PA,93694.0,300000.0,53920.0
Boiling Springs,SC,70804.5,63858.5,53377.5
Bois D'arc,MO,23573.0,14777.0,18737.0
Boise,ID,63788.88888888889,90399.27777777778,47396.833333333336
Bokeelia,FL,57473.0,300000.0,30480.0
Bokoshe,OK,39388.0,31851.0,34774.0
Boligee,AL,28684.0,14523.0,42283.0
Bolinas,CA,50086.5,38075.0,36728.0
Bolingbrook,IL,70249.2,100323.8,39905.8
Bolivar,TN,47564.0,35947.0,40734.5
Bolton,MA,148988.0,300000.0,73934.0
Bolton Landing,NY,77174.0,300000.0,68720.0
Bon Air,VA,68372.5,55629.5,52569.5
Bonaire,GA,95423.0,98042.0,55776.0
Bonduel,WI,66958.33333333333,59216.666666666664,43939.666666666664
Bondurant,IA,69375.0,59697.0,43803.0
Bonesteel,SD,52682.0,300000.0,12270.0
Bonham,TX,55183.0,39936.0,47147.0
Bonifay,FL,36730.666666666664,27528.333333333332,29564.333333333332
Bonita,CA,101129.0,101437.0,53161.0
Bonita Springs,FL,54302.0,41008.0,43756.5
Bonne Terre,MO,35264.0,32070.0,28174.0
Bonner,MT,58762.0,54293.0,40426.0
Bonner Springs,KS,94312.0,185728.5,44994.0
Bonners Ferry,ID,50505.0,54143.0,33469.0
Bonney Lake,WA,78397.5,73587.0,51544.5
Bonsall,CA,74199.0,300000.0,50969.0
Boon,MI,45836.0,167738.0,35054.0
Boone,IA,59379.0,52620.0,40888.5
Boone,NC,50152.5,34692.0,47186.5
Boones Mill,VA,67153.0,61696.0,44199.0
Booneville,KY,36503.0,23492.0,36793.0
Booneville,MS,48561.0,37444.0,35944.0
Boonsboro,MD,58152.5,114243.75,37753.75
Boonton,NJ,106045.0,155711.33333333334,65832.66666666667
Boonville,IN,57012.5,53541.5,34568.0
Boonville,NY,48744.0,30120.0,49269.0
Boothbay Harbor,ME,65690.0,46168.0,64355.0
Boothville,LA,58661.0,31261.0,69277.0
Boothwyn,PA,63766.333333333336,52051.0,49721.0
Borden,IN,84974.0,73647.0,54999.0
Bordentown,NJ,85749.33333333333,148510.0,55742.666666666664
Borger,TX,57815.0,51191.666666666664,38779.0
Borrego Springs,CA,41547.0,31028.0,31083.0
Boscobel,WI,48493.0,34041.0,42214.0
Bossier City,LA,60339.5,168520.25,38440.0
Bostic,NC,49535.0,37075.0,36762.0
Boston,KY,66866.0,60816.0,47122.0
Boston,MA,79133.11764705883,59771.882352941175,67582.4705882353
Boswell,OK,45931.0,37947.0,35212.0
Bosworth,MO,42059.0,32839.0,39201.0
Bothell,WA,101648.16666666667,153562.66666666666,60349.5
Botkins,OH,70789.0,59794.0,48924.0
Bottineau,ND,51612.0,49313.0,32396.0
Boulder,CO,93236.54545454546,114068.45454545454,65201.27272727273
Boulder,UT,55983.0,40408.0,45017.0
Boulder City,NV,68758.0,51254.0,51902.0
Bound Brook,NJ,60641.0,49362.0,46492.0
Bountiful,UT,72815.5,126531.5,43446.0
Bourbonnais,IL,67005.66666666667,128585.33333333333,45365.333333333336
Bourg,LA,88115.0,300000.0,55799.0
Bourne,MA,85064.0,66323.0,67472.0
Bournedale,MA,72932.0,60553.0,53260.0
Bovina,TX,63248.0,49049.5,48023.0
Bowdon,GA,53423.0,38615.0,47372.0
Bowerston,OH,43479.0,36069.0,31397.0
Bowie,AZ,39817.5,33062.5,31783.0
Bowie,MD,119568.83333333333,149093.83333333334,66054.0
Bowie,TX,45788.0,39592.0,32264.0
Bowler,WI,59348.0,48714.0,47341.0
Bowling Green,FL,43710.0,37219.0,31310.0
Bowling Green,KY,57780.5,48382.8,42503.6
Bowling Green,MO,60353.5,46292.0,44646.0
Bowling Green,OH,52887.0,40299.0,41239.0
Bowman,ND,71890.0,61542.0,56183.0
Box Elder,MT,38492.0,21820.0,47702.5
Box Elder,SD,60863.0,54241.5,39094.5
Boxholm,IA,54285.0,53517.0,34632.0
Boyce,VA,87170.0,74891.0,55734.0
Boyceville,WI,60231.0,55264.0,39475.0
Boyd,TX,57292.0,57880.0,36215.0
Boyertown,PA,65333.5,53337.5,48762.0
Boyne City,MI,69988.5,57876.0,48850.0
Boynton Beach,FL,72778.15384615384,101273.0,52077.61538461538
Boys Town,NE,161310.0,234241.5,78844.5
Bozeman,MT,70605.6,147731.2,53359.8
Bozrah,CT,89793.0,81845.0,53534.0
Braddock,PA,28660.0,18834.0,28758.0
Bradenton,FL,54056.25,57166.55,42058.65
Bradford,AR,52801.0,38865.0,44704.0
Bradford,MA,89171.0,70173.0,63102.0
Bradford,NY,45992.0,37095.0,34974.0
Bradford,PA,70965.5,51836.0,54680.0
Bradley Beach,NJ,90813.0,300000.0,46180.0
Bradshaw,WV,34513.5,23669.0,33841.5
Brady,TX,61191.5,47513.5,45771.5
Bradyville,TN,62811.0,59417.0,31951.0
Brainerd,MN,45447.0,37686.0,34071.0
Braintree,MA,95531.25,81455.75,61071.5
Braman,OK,63429.0,46126.0,57713.0
Branch,AR,52530.0,42909.0,40886.0
Branchland,WV,33085.0,32277.0,24568.0
Branchville,NJ,72336.0,68300.0,44154.0
Brandenburg,KY,77790.0,69499.0,56684.0
Brandon,FL,77236.0,91728.22222222222,49194.0
Brandon,MS,80178.66666666667,69077.66666666667,59785.666666666664
Brandon,VT,58722.5,172598.0,49160.5
Brandywine,MD,110456.0,300000.0,69489.0
Branford,CT,98804.5,86518.5,61642.0
Branson,CO,68412.0,52253.0,55143.0
Branson,MO,47305.0,35235.5,42151.5
Braselton,GA,91985.5,188159.5,56293.0
Brattleboro,VT,61363.0,52686.0,49385.0
Brawley,CA,70244.66666666667,50504.666666666664,59954.333333333336
Brazil,IN,44255.5,35804.75,33968.0
Brea,CA,73237.33333333333,60939.333333333336,53736.333333333336
Breaux Bridge,LA,57022.0,48360.0,48916.0
Breckenridge,CO,82784.0,62896.0,59591.0
