City,Mean,Stdev,Median
Sewell,101991.8,60659.6,92786.4
Sewickley,118305.66666666667,78937.66666666667,101767.66666666667
Seymour,55209.142857142855,40615.0,50027.71428571428
Shabbona,62737.0,45258.0,53396.0
Shady Side,74878.0,46286.0,64012.0
Shadyside,62734.5,44100.0,172565.5
Shafter,42904.0,35282.5,34958.0
Shaker Heights,106026.0,70883.66666666667,153580.0
Shakopee,126672.0,67351.0,122458.0
Shalimar,76907.5,52958.5,66813.0
Shallotte,52718.666666666664,45433.0,39724.0
Shallowater,87657.0,60413.0,75122.0
Shamokin,68298.0,48892.0,61208.5
Shamong,116856.0,62341.0,300000.0
Shamrock,53905.0,48753.0,42089.0
Shanksville,79969.0,46385.0,68913.0
Sharon,95215.2,58281.2,150480.4
Sharon Springs,70542.0,41133.0,65336.0
Sharpsburg,85357.0,50110.4,114792.0
Sharpsville,65691.5,45094.75,118035.5
Shasta,83754.0,60631.0,70582.0
Shaw,24781.0,25516.0,16341.0
Shawano,71661.0,57131.0,57586.0
Shawnee,76408.83333333333,49088.166666666664,66863.83333333333
Shawnee Mission,85337.33333333333,52050.458333333336,96912.125
Shawsville,49787.0,45887.0,36962.0
Sheboygan,60107.833333333336,42293.666666666664,49341.666666666664
Sheboygan Falls,86744.0,52740.0,78906.0
Sheffield,50862.666666666664,40991.0,127183.33333333333
Sheffield Village,71028.0,48004.0,60987.0
Shelburne,83283.5,57151.5,192116.5
Shelby,44501.0,34516.63636363636,35171.818181818184
Shelby Township,79871.0,55760.0,71120.0
Shelbyville,44851.333333333336,35889.25,57630.083333333336
Sheldon Point,58004.0,45624.0,300000.0
Shell Knob,44971.0,32268.0,35824.0
Shell Lake,59216.5,48054.5,46137.5
Shell Rock,59720.0,37014.0,179047.0
Shelley,62132.0,40260.0,300000.0
Shelter Island,120352.0,78217.0,300000.0
Shelton,76232.6,51787.7,92197.2
Shenandoah,50648.6,37189.8,40524.8
Shenandoah Junction,66658.0,44095.0,300000.0
Shepherdstown,94243.0,60740.5,85750.0
Shepherdsville,45421.0,29428.0,38483.0
Sherburn,66098.0,52013.0,54889.0
Sherburne,50785.0,31247.0,49702.0
Sheridan,54825.75,38593.125,82004.25
Sherman,67689.4,47232.2,57142.8
Sherman Oaks,112072.5,70283.5,103537.75
Sherrard,70448.0,48902.0,65188.0
Sherwood,80239.4,57805.0,68823.4
Shickshinny,59093.5,47640.5,48056.5
Shidler,51601.0,37362.0,43055.0
Shillington,73503.5,47670.0,66256.0
Shingle Springs,82758.0,56989.0,66751.0
Shinglehouse,51552.0,45131.0,37060.0
Shingletown,52956.0,37775.0,46292.0
Shinnston,58966.0,47698.0,47808.0
Shiocton,74435.0,51287.0,66073.0
Shipman,72046.0,48302.0,63507.0
Shippensburg,50824.0,35244.0,161803.0
Shippenville,71331.0,54864.0,56725.0
Shiprock,57010.0,54210.0,36801.0
Shirley,90024.0,53059.0,191673.0
Shoals,62983.0,42082.0,54570.0
Shoemakersville,74551.0,44830.0,68653.0
Shohola,79216.0,50216.0,181817.5
Shonto,40332.0,40116.0,26019.0
Shoreham,128006.0,70006.0,126510.0
Shoreline,85721.5,55982.0,134529.75
Shoreview,78639.0,49698.5,74364.0
Shorewood,102606.0,59595.0,141824.0
Short Hills,216503.0,56951.0,300000.0
Shorter,43995.0,36578.0,35431.0
Shortsville,69008.0,39852.5,64645.5
Shoshone,36485.0,34400.0,21917.0
Show Low,44578.0,48461.0,31339.5
Shreve,61686.0,42518.0,58453.0
Shreveport,51218.916666666664,40456.583333333336,60883.583333333336
Shrewsbury,124455.33333333333,71106.0,228560.0
Shrub Oak,119859.0,68076.0,300000.0
Shullsburg,52992.0,40530.0,45839.0
Sibley,52404.0,39367.5,44170.5
Sicklerville,74205.0,48041.666666666664,63813.666666666664
Sidell,74698.0,54673.0,63607.0
Sidman,60586.5,52698.5,41258.5
Sidney,60455.5,45530.875,84181.25
Sierra Blanca,57843.0,53049.0,42950.0
Sierra Madre,122326.0,82896.0,106720.5
Sierra Vista,78433.2,53527.8,102620.6
Signal Hill,78694.0,57138.5,67597.0
Signal Mtn,101355.0,71978.0,300000.0
Sikeston,40315.6,33487.2,29333.4
Siler City,41391.0,33372.0,34113.0
Siletz,51950.5,40439.0,41108.0
Siloam Springs,50198.0,42607.0,41567.0
Silsbee,41915.5,37210.0,31628.0
Silver Bay,50535.666666666664,38654.0,123859.66666666667
Silver City,70959.0,56810.0,300000.0
Silver Grove,47986.0,38142.0,39698.0
Silver Spring,99404.52,59907.84,133481.96
Silver Springs,50559.5,42550.5,43777.0
Silverdale,63316.2,41953.8,94870.8
Silverhill,53701.0,42398.0,44265.0
Silverthorne,89735.0,78125.0,61792.0
Silverton,93210.0,65967.0,300000.0
Simi Valley,112996.18181818182,62842.27272727273,192258.36363636365
Simms,38501.0,42662.0,22531.0
Simpson,71297.0,46026.5,176162.0
Simpsonville,87169.14285714286,58030.857142857145,101175.14285714286
Simsbury,137616.0,68879.0,139057.0
Sinclair,79492.0,44768.0,79761.0
Sinton,62356.0,42849.0,60406.5
Sioux Center,74211.0,50985.666666666664,141937.33333333334
Sioux City,61365.454545454544,39113.818181818184,139370.0909090909
Sioux Falls,67099.73333333334,44387.666666666664,107628.6
Sipsey,45265.0,44482.0,31524.0
Sisseton,47411.0,44195.5,34765.5
Sissonville,44769.0,34892.0,36771.0
Sistersville,42906.0,34705.0,34067.0
Sitka,80041.0,65235.0,59519.0
Skagway,81352.0,49197.0,69886.0
Skamania,71189.0,55891.0,52402.0
Skaneateles,89446.0,60116.5,76285.5
Skanee,46743.0,37959.0,38432.0
Skiatook,75104.0,54660.0,60455.0
Skidmore,81234.0,50379.0,300000.0
Skipwith,42772.0,28918.0,35829.0
Skokie,81455.28571428571,63096.142857142855,72934.71428571429
Skowhegan,41241.0,40328.0,30077.0
Slate Hill,102148.0,72606.0,94075.0
Slater,119378.0,27739.0,300000.0
Slatersville,104342.0,59599.0,300000.0
Slaterville Springs,72777.0,58053.0,56161.0
Slatington,80157.0,47329.0,175530.0
Slaton,45072.0,31685.0,38683.0
Slayton,56681.0,39488.5,49583.0
Sleepy Eye,65616.33333333333,49889.0,55140.666666666664
Sleepy Hollow,140967.0,80006.0,300000.0
Slidell,62623.4,48783.0,46541.0
Slinger,86499.0,47996.0,78354.0
Slippery Rock,89000.0,8231.0,300000.0
Sloan,65449.333333333336,44216.0,60451.666666666664
Slocomb,53395.0,42981.0,42052.0
Smackover,54222.0,44263.0,46745.0
Smethport,56103.0,44042.0,44549.0
Smith,81061.5,66812.0,64600.0
Smith Center,51602.0,44642.0,37929.0
Smithfield,52791.4,38237.4,94038.6
Smithland,50097.0,37889.0,41971.0
Smiths Station,49642.0,47996.5,37667.5
Smithsburg,90474.0,46721.0,300000.0
Smithton,65626.5,54235.5,173237.0
Smithtown,135045.0,62378.0,300000.0
Smithville,46617.2,48095.4,29760.6
Smoot,43075.0,43572.0,26862.0
Smyrna,69351.0,47516.27272727273,78971.27272727272
Sneedville,34362.0,25883.0,24752.0
Snellville,77589.11111111111,48320.444444444445,139809.44444444444
Snohomish,107288.5,64718.5,139506.83333333334
Snoqualmie,99141.0,55625.5,214180.5
Snow Camp,52843.0,43364.0,300000.0
Snow Hill,55177.5,45102.0,39814.5
Snow Shoe,59040.0,39571.0,49778.0
Snyder,68305.0,56286.5,52899.0
So Sioux City,48970.0,40691.0,36129.5
Sobieski,97791.0,51703.0,94462.0
Social Circle,53822.0,43622.0,39526.0
Socorro,43930.5,32750.0,170618.5
Soda Springs,70815.0,52945.0,62716.0
Soddy Daisy,63242.5,46872.5,54162.0
Solana Beach,152893.0,86557.33333333333,180180.33333333334
Solomon,53641.0,34501.0,49688.0
Solon,130003.0,74960.0,193571.5
Solon Springs,61689.0,46392.0,53276.0
Solvay,64376.0,45582.0,171222.5
Somerdale,70705.5,52144.5,60336.5
Somers,106557.0,61184.0,300000.0
Somers Point,58700.0,53576.0,43374.0
Somerset,76476.82352941176,49500.0,120123.11764705883
Somersworth,87641.0,53101.0,80878.0
Somerton,42998.0,32511.0,36083.0
Somerville,76500.92857142857,52891.642857142855,94889.64285714286
Somonauk,76526.0,65115.0,47012.0
Sonoma,83941.66666666667,60197.333333333336,217839.0
Sonora,72881.57142857143,54037.0,60163.57142857143
Sopchoppy,33351.0,25346.0,26230.0
Soper,37802.0,41226.0,19519.0
Soperton,44877.0,34584.0,45209.0
Sophia,58266.5,45070.0,44310.5
Soquel,116756.0,78735.0,300000.0
Sorrento,69409.5,44710.0,60989.5
Souderton,79270.0,65622.5,56242.5
South,56537.0,34636.0,51461.0
South Amboy,60629.0,44237.0,300000.0
South Barrington,164017.0,82628.0,174192.0
South Bend,52057.75,38461.458333333336,72366.75
South Boston,71630.4,52727.2,59306.4
South Bristol,78904.0,70412.0,53313.0
South Burlington,0.0,0.0,0.0
South Charleston,53315.5,44874.0,38688.0
South Chicago Heights,50767.5,43979.0,38293.5
South Coffeyville,57312.0,41099.0,47313.0
South Daytona,44354.0,31486.0,37519.5
South Deerfield,86049.0,58106.0,78174.0
South Dennis,67812.0,57115.0,59933.0
South Easton,106066.0,67637.0,93621.5
South El Monte,46816.0,34545.0,33670.0
South Euclid,72839.5,55207.5,55548.5
South Fulton,36317.0,39617.0,21335.0
South Gardiner,74215.0,63292.0,53161.0
South Gate,56222.375,40997.0,72495.125
South Glens Falls,93161.0,43801.0,300000.0
South Grafton,92109.0,76784.0,60640.0
South Hadley,48722.0,46129.0,35026.0
South Haven,56701.0,53282.0,38977.666666666664
South Heart,81949.0,62043.0,69619.0
South Hempstead,129541.66666666667,68975.0,204020.0
South Hero,78704.0,68063.0,63655.0
South Hill,38106.0,31174.0,26717.0
South Holland,73331.66666666667,57408.666666666664,58873.0
South Jordan,111965.0,62298.5,196972.0
South Kortright,56633.0,34962.0,53981.0
South Lake Tahoe,81722.33333333333,53354.166666666664,156143.16666666666
South Lyon,69243.0,58687.0,54890.0
South Miami,98551.2,65368.6,120117.2
South Milwaukee,55492.75,41199.0,111730.0
South Ozone Park,71652.4,51273.2,79104.2
South Paris,37673.5,38969.5,23526.0
South Park,65784.33333333333,44114.666666666664,53489.0
South Pasadena,74402.0,58793.0,55405.0
South Pittsburg,50205.0,46504.0,33589.0
South Plainfield,90319.33333333333,55243.0,163925.0
South Point,66426.0,61671.5,52909.5
South Portland,65302.0,44116.5,173102.0
South Richmond Hill,57883.0,50480.0,41819.0
South Riding,85584.0,64944.0,52723.0
South River,68505.5,48988.5,55046.0
South Roxana,46316.0,31656.0,40530.0
South Royalton,43967.0,45264.0,24086.0
South Saint Paul,63002.666666666664,44461.333333333336,57470.0
South Salem,135718.5,85651.5,217008.5
South Salt Lake,53344.0,54428.0,33196.0
South San Francisco,95084.2,61809.2,171852.8
South San Gabriel,67295.0,53369.0,58314.0
South Shore,40742.0,35976.0,28291.0
South Toms River,48036.0,39199.0,36648.5
South Vienna,79503.0,52768.0,75445.0
South Wayne,57246.0,33914.0,51735.0
South Weber,135672.0,61451.0,134935.0
South Webster,70601.0,57814.0,55405.0
South Weymouth,48119.5,37020.5,34650.5
South Williamsport,37058.0,25287.666666666668,29197.333333333332
South Windsor,97767.33333333333,61084.0,84268.0
South Yarmouth,54076.0,61469.0,36313.0
Southampton,74362.8,59238.0,57491.8
Southaven,66262.66666666667,44510.666666666664,58224.333333333336
Southborough,157890.0,75415.0,157833.0
Southbridge,69361.5,48322.5,181494.5
Southbury,50188.0,47221.0,32796.0
Southern Pines,44070.0,42762.0,29124.0
Southfield,77278.66666666667,51036.666666666664,118724.11111111111
Southgate,53372.25,38357.5,104377.5
Southington,87621.0,52485.666666666664,139426.0
Southlake,158531.0,73545.0,300000.0
Southport,83505.8,59649.4,69834.0
Southwest Ranches,156828.0,81367.0,173899.0
Southwick,69112.0,39426.0,67100.0
Spalding,48982.0,46329.0,37742.0
Spanaway,68596.33333333333,42744.666666666664,58911.666666666664
Spanish Fork,58123.666666666664,34326.0,130742.66666666667
Spanishburg,28896.0,21114.0,22289.0
Sparkman,40619.0,35495.0,28204.5
Sparks,66878.0,41701.357142857145,126255.21428571429
Sparland,71073.0,50855.0,57058.0
Sparta,65173.5,46648.9,71075.2
Spartanburg,42595.28571428572,34133.92857142857,33947.0
Spartansburg,52669.0,40051.0,41125.0
Spavinaw,39458.0,42955.0,23414.0
Spearfish,46868.0,44941.0,32031.0
Spearsville,45073.0,36322.0,38723.0
Speedway,59458.5,42817.5,54131.5
Spencer,54222.545454545456,43587.90909090909,64357.545454545456
Spencerport,76176.0,52307.0,62079.0
Sperry,50919.0,39359.0,40875.0
Spindale,29984.0,23260.0,22103.0
Spirit Lake,89668.0,60180.0,76890.0
Spiro,35844.0,33923.0,26931.0
Splendora,60337.0,47317.0,51569.0
Spokane,58753.55172413793,40601.10344827586,91860.27586206897
Spokane Valley,56248.57142857143,43209.0,79916.28571428571
Spooner,53013.0,44593.0,41581.0
Spotswood,87362.0,64794.0,79622.0
Spotsylvania,100085.0,61265.6,119004.2
Spring,103716.875,59760.125,142590.25
Spring City,75020.66666666667,56198.333333333336,61911.666666666664
Spring Creek,91493.0,61138.0,300000.0
Spring Garden,51542.0,60348.0,300000.0
Spring Grove,68660.0,42628.666666666664,61389.333333333336
Spring Hill,53495.142857142855,40496.642857142855,76340.0
Spring Lake,61535.0,47424.4,47362.8
Spring Lake Heights,88230.0,66476.0,300000.0
Spring Valley,60775.42857142857,48442.57142857143,51674.28571428572
Springboro,79409.0,46636.0,70709.0
Springdale,62270.666666666664,47704.5,49615.0
Springer,49630.0,43599.0,34407.0
Springfield,61078.434782608696,44256.967391304344,76661.42391304347
Springfield Gardens,70790.5,49562.5,67229.25
Springhill,34978.0,43949.0,24114.0
Springview,53059.0,47499.0,36218.0
Springville,71137.8,52241.2,102768.8
Spruce Pine,46884.0,37736.0,35166.0
Spurger,69271.0,44421.0,69740.0
St  Joe,50015.0,49646.0,34177.0
St Ann,48193.0,35757.0,40809.0
St Ansgar,47811.5,54628.0,32003.0
St Augustine,78954.57142857143,58279.71428571428,130284.85714285714
St Charles,78269.64285714286,51721.42857142857,112078.64285714286
St Clair,63559.5,37260.0,179594.5
St Francis,33990.0,31701.0,26150.0
St George,63577.666666666664,38147.0,124672.0
St Helens,55244.333333333336,42301.0,125927.0
St James,35922.0,25411.0,28344.0
St Johns,51173.0,43770.0,38762.5
St Johnsville,52329.5,45055.5,39918.5
St Joseph,48519.3,36676.5,63986.7
St Leonard,119254.0,73853.0,300000.0
St Louis,55935.634146341465,43409.85365853659,57737.48780487805
St Marys,50844.5,36594.0,42886.0
St Michaels,105022.0,75917.0,90790.0
St Paul,51282.5,34465.0,46207.5
St Peters,82529.75,49740.5,128012.75
St Petersburg,52323.1875,39043.75,64742.0625
St Regis,32290.0,34521.5,26589.5
St Regis Falls,108132.0,71078.0,88223.0
St Robert,62137.0,44397.0,55110.0
St Stephens,76595.0,58180.0,63075.0
St. Albans,52812.333333333336,44698.333333333336,125093.33333333333
St. Amant,70588.0,42890.0,63187.0
St. Anthony,60823.0,37616.0,55567.0
St. Bernard,61876.0,46495.0,54857.0
St. Charles,58652.0,37330.0,55800.0
St. George,63149.0,38585.0,175049.5
St. Helena,99825.0,68620.66666666667,86213.33333333333
St. James,54344.5,62034.0,35832.0
St. John,42810.5,24343.0,43291.5
St. Louis,55297.4,43004.4,43751.0
St. Martinville,60457.5,52628.0,44596.0
St. Paul,36494.0,38762.0,26046.0
St. Stephens,64482.0,46992.0,53783.0
Stacyville,48113.0,42298.0,36392.0
Stafford,91702.83333333333,48525.833333333336,164167.16666666666
Stafford Springs,89378.0,58823.0,78008.0
Staffordsville,41542.0,28758.0,40292.0
Stallings,76552.0,50890.0,64614.0
Stamford,103863.18181818182,68191.45454545454,151671.54545454544
Stamping Ground,44479.0,41713.0,31180.0
Stanaford,78008.0,74379.0,42993.0
Stanardsville,54963.0,50132.0,37276.0
Standish,38884.0,41717.0,18716.0
Stanfield,48952.666666666664,36016.0,44081.0
Stanhope,114511.0,62002.0,115956.0
Stanley,40003.333333333336,32558.333333333332,27525.666666666668
Stanton,57814.4,47065.8,92102.8
Stanwood,25562.0,22142.5,21570.0
Star,48573.333333333336,40565.333333333336,35765.0
Star City,50728.0,44792.0,34703.0
Starbuck,81089.0,55944.0,67504.0
Stark,44553.0,38060.0,35928.0
Starke,64434.0,53664.0,46973.0
Starksboro,91764.0,55772.0,85778.0
Starkville,66639.0,48806.25,96142.75
State Center,68046.0,44114.0,60791.0
State College,44617.25,36263.0,35895.125
State Road,68293.0,48839.0,54707.0
Staten Island,79823.46666666666,55191.64444444444,98102.22222222222
Statesboro,33914.75,26250.0,27021.5
Statesville,54397.22222222222,42498.555555555555,69604.22222222222
Staunton,55609.75,47299.0,40326.5
Stayton,51396.5,40379.0,41315.0
Ste Genevieve,56189.333333333336,35251.333333333336,212270.66666666666
Steamboat Springs,75965.5,68235.0,56336.0
Stedman,55012.5,49494.0,40053.0
Steele,50189.0,40426.0,37534.0
Steeleville,63738.0,49089.0,53860.0
Steelton,57202.5,41236.0,54140.5
Steelville,52878.5,39362.5,45986.0
Steep Falls,59213.0,55836.0,39599.0
Steger,55238.0,44890.0,35665.0
Stehekin,59502.0,43751.0,50720.0
Steilacoom,38233.0,29909.5,29099.0
Stephen,49060.0,35715.0,175025.5
Stephenson,51943.5,36155.5,46771.0
Stephenville,50773.333333333336,37726.666666666664,43483.0
Sterling,94866.0625,55167.5,122518.4375
Sterling Heights,64392.61538461538,43609.230769230766,94355.15384615384
Steubenville,55649.0,41461.75,109645.0
Stevens Point,51673.0,39227.0,125494.66666666667
Stevens Village,20652.0,19643.0,17126.0
Stevenson,31235.0,27591.0,21391.0
Stevenson Ranch,140115.0,76683.5,195398.0
Stevensville,76206.6,52949.8,66508.8
Steward,64208.0,43002.0,57045.0
Stewart Manor,124149.0,65717.0,300000.0
Stewarts Point,87611.0,66959.0,62342.0
Stewartville,43795.0,46389.0,18919.0
Stickney,50569.0,39696.0,44393.0
Stillwater,69347.8,55506.8,100628.2
Stilwell,59802.25,41919.0,52532.0
Stinesville,38444.0,40558.0,22414.0
Stockbridge,78249.8,49627.2,165083.8
Stockdale,70398.0,62309.0,56264.0
Stockport,58887.0,48615.0,50162.0
Stockton,58956.18518518518,45257.2962962963,65954.74074074074
Stone Harbor,103736.0,81992.0,79443.0
Stone Mountain,75539.75,49389.875,122223.75
Stoneboro,60927.5,46790.0,49450.5
Stoneham,90131.5,66230.5,180713.0
Stoneville,61516.0,44623.5,51275.5
Stonewall,59266.0,38100.0,175929.0
Stoney Fork,38815.0,29385.0,30628.0
Stony Point,85139.5,51469.5,167440.5
Storm Lake,49700.0,40389.0,41034.0
Story City,57686.5,41502.0,50453.0
Stoughton,88484.66666666667,57958.333333333336,159233.66666666666
Stovall,55213.0,49320.0,168012.0
Stover,50434.0,38763.0,41232.0
Stow,98467.83333333333,61563.666666666664,93419.33333333333
Stowe,55491.0,42925.0,47836.0
Stoystown,51427.0,42115.0,36387.0
Strafford,97931.0,59910.0,93036.0
Strasburg,63758.833333333336,45060.333333333336,53726.666666666664
Stratford,79118.72727272728,54667.09090909091,106725.36363636363
Stratham,124010.0,77275.0,300000.0
Strathmore,79255.0,71180.0,51332.0
Strattanville,52603.333333333336,42037.666666666664,42026.0
Straughn,62402.5,50837.0,47279.0
Strawberry Plains,49885.0,27003.0,300000.0
Strawn,48361.0,54158.0,30079.0
Streamwood,80064.33333333333,51605.0,148907.0
Streator,65169.333333333336,51406.666666666664,214706.66666666666
Street,71265.0,56212.0,58865.0
Streetsboro,77998.0,52076.0,62921.0
Stringer,59015.0,19595.0,300000.0
Strong,54129.0,42814.0,40090.0
Stronghurst,61543.0,37104.0,53055.0
Strongsville,72423.0,50745.0,62880.0
Stroud,66069.0,45262.0,53035.0
Stroudsburg,60235.0,39385.0,53251.0
Struthers,38160.5,27616.0,28844.5
Stryker,69339.0,37613.0,61611.0
Stuart,84753.0,62730.4,176727.8
Stuarts Draft,60092.5,40140.5,53895.0
Studio City,119846.5,72792.5,233076.0
Sturbridge,79570.0,63687.0,57130.0
Sturgeon Bay,49783.0,35626.0,45429.0
Sturgis,52479.333333333336,37730.666666666664,44588.666666666664
Sturtevant,61889.0,47510.5,172652.5
Stuttgart,41185.333333333336,34471.0,32920.0
Suamico,101193.0,66509.0,88679.0
Sublette,59625.0,49641.0,50338.0
Success,51064.0,30636.0,44071.0
Sudbury,163820.5,76243.5,236812.5
Sudlersville,81002.0,58877.0,69128.0
Suffern,105996.2,71649.0,127616.2
Suffield,108457.0,79267.0,90648.0
Suffolk,57406.1,38118.0,70462.8
Sugar Creek,41855.0,38541.0,36322.0
Sugar Grove,62047.75,47924.0,52234.5
Sugar Hill,71834.5,54555.0,60628.0
Sugar Land,117034.33333333333,66399.11111111111,173061.66666666666
Sugarcreek,57881.0,43975.0,47769.0
Sugarloaf,39458.0,25661.0,300000.0
Suisun City,50616.0,39244.0,41382.0
Sullivan,58580.0,43757.818181818184,93337.72727272728
Sullivan City,0.0,0.0,0.0
Sulphur,59398.166666666664,48244.333333333336,43448.0
Sulphur Springs,58224.5,54052.0,42119.5
Sultan,69559.0,40952.0,64957.0
Sumiton,51907.0,46146.0,39657.0
Summerfield,78935.0,51368.0,68307.33333333333
Summerland Key,74038.0,57237.0,64582.5
Summersville,55324.0,54409.0,38495.0
Summerton,47819.0,47929.0,28963.0
Summerville,76910.55555555556,51993.333333333336,90996.77777777778
Summit,91188.75,57076.0,90925.0
Sumner,64756.2,41998.6,96812.0
Sumter,53736.22222222222,39686.11111111111,70230.66666666667
Sumterville,49142.0,43905.5,32656.5
Sun City,58856.0,37878.666666666664,49837.333333333336
Sun Prairie,82879.25,52221.5,72623.0
Sun Valley,71925.2,51993.4,112113.0
Sunbright,52837.0,46875.0,36881.0
Sunburst,71701.0,42784.0,300000.0
Sunbury,66286.6,47125.0,99598.0
Sundance,75169.0,66485.0,50980.0
Sunfield,60436.5,38500.5,55254.5
Sunflower,30587.0,25623.0,25820.0
Sunland,79207.0,64926.0,169213.0
Sunman,69885.0,54484.0,49816.0
Sunny Isles Beach,67693.5,62564.0,45877.0
Sunnyside,47018.0,33503.0,101551.0
Sunnyvale,122834.75,72104.0,132345.91666666666
Sunrise,67469.0,51933.71428571428,87226.85714285714
Sunrise Beach,47755.25,36765.25,38553.75
Sunriver,69421.0,55248.0,300000.0
Superior,73926.125,49452.5,64830.375
Supply,45625.0,42467.0,32324.0
Suquamish,85450.0,53393.0,79544.0
Surgoinsville,41439.0,38988.0,31607.0
Suring,49626.0,36832.0,40947.0
Surprise,67853.33333333333,46034.53333333333,89782.46666666666
Susanville,60707.0,41137.0,59703.0
Sussex,71638.66666666667,45879.666666666664,149711.33333333334
Sutherlin,46039.0,35520.0,35981.0
Suwanee,110440.75,63817.25,145821.25
Swainsboro,44110.0,35749.0,27485.0
Swampscott,102229.0,66410.0,188940.5
Swannanoa,53468.666666666664,47521.0,41327.0
Swansea,60641.0,41200.8,93390.6
Swanton,66781.5,49240.5,57184.5
Swarthmore,90516.5,71562.5,69293.0
Swartz Creek,65953.5,47392.0,54693.0
Swayzee,61338.333333333336,51323.666666666664,131824.66666666666
Swea City,82452.5,59615.5,172659.0
Swedesboro,84951.0,56901.0,78913.0
Sweeden,54001.0,41111.0,52954.0
Sweeny,56566.0,48483.0,42331.0
Sweet Home,46246.0,36981.0,300000.0
Sweet Springs,46705.0,38450.0,38080.5
Sweet Valley,54658.0,40259.0,47594.0
Sweetser,58019.0,38892.0,55815.0
Sweetwater,45973.333333333336,31833.0,116557.0
Swiftwater,70133.5,48042.5,61221.0
Swoope,43972.0,36960.0,36676.0
Sycamore,71933.0,35756.0,190778.0
Sykesville,115987.75,66493.5,206081.0
Sylacauga,48547.25,39635.75,102813.25
Sylmar,77652.33333333333,52456.333333333336,66681.33333333333
Sylva,54031.5,42384.0,43090.5
Sylvania,58101.75,46130.75,46295.75
Sylvester,40177.0,36152.0,29108.0
Symsonia,53138.666666666664,43864.333333333336,41954.333333333336
Syosset,149357.0,70758.5,243817.0
Syracuse,54305.7037037037,41808.81481481482,67657.88888888889
T Or C,36637.5,33616.0,25355.0
Tabiona,50109.5,37650.0,41498.5
Table Rock,44540.0,36477.0,32865.0
Tabor,54965.0,36130.0,48766.0
Tabor City,36077.0,48246.0,16499.0
Tacoma,66359.9375,46290.34375,78267.0
Tad,51120.0,34923.0,43144.0
Taft,66804.5,45267.5,63422.25
Tahlequah,48391.0,62544.0,23688.0
Takoma Park,86387.0,58503.0,300000.0
Takotna,53751.0,45019.0,40060.0
Talbotton,49225.0,41928.0,41468.0
Talcott,47658.0,40501.0,36358.0
Tall Timbers,112886.0,72530.0,101617.0
Talladega,38341.0,33017.0,125158.33333333333
Tallahassee,64958.333333333336,48044.583333333336,107240.20833333333
Tallapoosa,52387.5,42520.0,42125.0
Tallassee,55849.0,42845.0,50493.0
Tallmadge,105576.0,41375.5,181283.5
Tallulah,41481.0,38141.0,32059.0
Tama,62950.0,33334.0,63671.0
Tamaqua,61562.666666666664,47953.333333333336,120975.0
Tamarac,44713.0,35702.0,35761.5
Tamaroa,47812.0,34938.0,46693.0
Tamms,45150.0,37382.0,36198.0
Tampa,57624.756410256414,44836.0,76252.21794871795
Tamworth,52830.0,32327.0,47711.0
Tanana,51237.0,35996.0,45813.0
Tangent,59971.0,41969.0,51258.5
Tangier,49379.0,45944.0,36259.0
Tannersville,65669.0,90257.0,20312.0
Tappahannock,48324.0,42432.0,32598.0
Tar Heel,31636.0,41745.5,18774.0
Tarboro,45562.5,34020.0,34797.5
Tarentum,52589.0,32288.0,176703.0
Tarkio,49460.0,40443.0,39519.0
Tarpon Springs,77355.25,59869.5,171747.0
Tarrant,18813.0,13371.0,17037.0
Tarrytown,106201.0,78840.0,300000.0
Tarzana,92449.0,66275.0,82296.0
Tatitlek,98618.0,73901.0,87924.0
Tatum,80419.0,45735.0,300000.0
Taunton,76927.25,50690.0,120489.75
Tavares,37847.0,23763.0,300000.0
Tavernier,71263.0,54780.5,56303.5
Tawas City,51443.0,47223.666666666664,36477.666666666664
Taylor,50225.6,38864.0,41309.5
Taylors,54738.75,47308.5,104257.25
Taylorsville,73798.875,46242.125,93509.125
Taylorville,54757.0,39132.0,42989.0
Tazewell,48705.5,45501.5,36445.0
Tchula,19261.0,23214.0,12764.0
Teachey,41633.0,35518.0,37649.0
Teague,39902.0,35474.0,30986.0
Teaneck,136068.25,69338.75,223628.25
Tecumseh,52239.0,47251.0,42735.0
Tehachapi,83063.0,63155.666666666664,62880.0
Tekamah,57847.0,47182.0,42398.0
Tekonsha,50633.0,43201.0,40680.0
Telford,47777.0,37901.0,37705.0
Tell City,51707.5,39423.5,38860.5
Telluride,83514.0,69856.0,300000.0
Temecula,90186.25,54983.25,104545.125
Temp,41648.0,42696.0,27728.0
Tempe,64657.5,45358.875,56220.0
Temperance,80307.5,53511.0,67794.0
Temple,61541.125,43581.0,84445.25
Temple City,71450.28571428571,61676.71428571428,57857.28571428572
Temple Hills,70557.75,41855.0,65890.75
Temple Terrace,35284.25,25840.5,29783.25
Templeton,83602.0,56617.0,300000.0
Ten Mile,36701.0,31059.0,30241.0
Tenafly,154902.33333333334,81201.0,191266.33333333334
Tenants Harbor,87126.0,70494.0,61881.5
Tenino,45117.0,39179.0,34177.0
Terra Bella,38206.0,31173.0,29463.0
Terre Haute,55554.230769230766,38185.230769230766,85596.23076923077
Terrell,60756.0,64354.0,49382.0
Terrytown,49002.333333333336,43337.666666666664,34112.333333333336
Terryville,79117.0,48781.0,300000.0
Tetonia,64431.0,59098.5,176409.5
Teutopolis,72258.5,50431.0,64644.0
Tewksbury,97553.5,60726.5,300000.0
